2019.02.21T22:37:16.365,  48.94, 1324
2019.02.21T22:37:17.483,  50.28, 1349
2019.02.21T22:37:18.309,  49.59, 1356
2019.02.21T22:37:19.331,  48.97, 1353
2019.02.21T22:37:20.256,  48.53, 1373
2019.02.21T22:37:21.381,  49.63, 1393
2019.02.21T22:37:22.607,  48.81, 1327
2019.02.21T22:37:23.267,  48.78, 1370
2019.02.21T22:37:24.346,  48.66, 1379
2019.02.21T22:37:25.370,  48.97, 1327
2019.02.21T22:37:26.497,  49.63, 1331
2019.02.21T22:37:27.423,  47.25, 1384
2019.02.21T22:37:28.339,  48.91, 1382
2019.02.21T22:37:29.466,  50.66, 1335
2019.02.21T22:37:30.387,  50.00, 1347
2019.02.21T22:37:31.513,  49.75, 1363
2019.02.21T22:37:33.459,  50.16, 1359
2019.02.21T22:37:33.485,  50.53, 1332
2019.02.21T22:37:34.484,  51.16, 1379
2019.02.21T22:37:35.411,  50.34, 1324
2019.02.21T22:37:36.635,  51.53, 1372
2019.02.21T22:37:37.658,  50.38, 1372
2019.02.21T22:37:39.500,  50.53, 1315
2019.02.21T22:37:40.526,  50.31, 1360
2019.02.21T22:37:42.574,  51.37, 1360
2019.02.21T22:37:42.693,  51.44, 1350
2019.02.21T22:37:44.480,  52.13, 1383
2019.02.21T22:37:45.543,  50.84, 1387
2019.02.21T22:37:46.671,  52.94, 1336
2019.02.21T22:37:47.531,  52.44, 1389
2019.02.21T22:37:48.517,  52.28, 1339
2019.02.21T22:37:49.537,  54.22, 1388
2019.02.21T22:37:50.595,  52.44, 1364
2019.02.21T22:37:51.824,  53.06, 1408
2019.02.21T22:37:52.531,  53.06, 1326
2019.02.21T22:37:53.579,  52.88, 1369
2019.02.21T22:37:54.661,  54.03, 1360
2019.02.21T22:37:55.686,  52.38, 1341
2019.02.21T22:37:56.806,  53.13, 1407
2019.02.21T22:37:57.627,  53.75, 1345
2019.02.21T22:37:58.588,  52.59, 1372
2019.02.21T22:37:59.615,  52.88, 1392
2019.02.21T22:38:00.801,  53.66, 1380
2019.02.21T22:38:01.928,  55.19, 1367
2019.02.21T22:38:03.643,  52.94, 1330
2019.02.21T22:38:04.695,  52.75, 1370
2019.02.21T22:38:05.922,  54.03, 1384
2019.02.21T22:38:06.946,  54.09, 1335
2019.02.21T22:38:08.701,  55.91, 1345
2019.02.21T22:38:09.800,  54.34, 1355
2019.02.21T22:38:10.923,  53.75, 1409
2019.02.21T22:38:11.757,  54.66, 1341
2019.02.21T22:38:12.782,  54.69, 1416
2019.02.21T22:38:13.804,  55.03, 1343
2019.02.21T22:38:14.832,  57.53, 1359
2019.02.21T22:38:16.877,  54.97, 1405
2019.02.21T22:38:16.897,  55.22, 1392
2019.02.21T22:38:17.901,  55.09, 1364
2019.02.21T22:38:18.816,  56.41, 1412
2019.02.21T22:38:19.950,  54.06, 1388
2019.02.21T22:38:21.082,  56.53, 1355
2019.02.21T22:38:21.894,  55.12, 1403
2019.02.21T22:38:22.919,  55.78, 1397
2019.02.21T22:38:23.943,  55.78, 1360
2019.02.21T22:38:25.068,  57.94, 1379
2019.02.21T22:38:26.201,  57.09, 1370
2019.02.21T22:38:26.968,  54.75, 1363
2019.02.21T22:38:27.936,  56.50, 1407
2019.02.21T22:38:28.960,  55.50, 1358
2019.02.21T22:38:30.086,  57.81, 1393
2019.02.21T22:38:31.112,  55.59, 1402
2019.02.21T22:38:32.032,  56.13, 1351
2019.02.21T22:38:33.056,  55.69, 1400
2019.02.21T22:38:34.079,  58.59, 1356
2019.02.21T22:38:35.211,  58.38, 1349
2019.02.21T22:38:36.236,  55.69, 1407
2019.02.21T22:38:37.016,  56.56, 257
2019.02.21T22:38:38.023,  57.13, 1347
2019.02.21T22:38:39.205,  56.28, 1408
2019.02.21T22:38:40.229,  57.44, 1418
2019.02.21T22:38:41.350,  59.72, 1364
2019.02.21T22:38:42.169,  56.25, 1379
2019.02.21T22:38:43.184,  57.66, 1373
2019.02.21T22:38:44.221,  57.53, 1415
2019.02.21T22:38:45.246,  57.09, 1379
2019.02.21T22:38:46.371,  56.00, 1393
2019.02.21T22:38:47.289,  56.84, 1419
2019.02.21T22:38:48.216,  58.59, 1376
2019.02.21T22:38:49.184,  58.00, 1387
